string,dom_number,dom_x,dom_y,dom_z
67.0,43.0,429.76,351.02,-208.73
67.0,44.0,429.76,351.02,-225.75
67.0,45.0,429.76,351.02,-242.77
67.0,46.0,429.76,351.02,-259.79
67.0,47.0,429.76,351.02,-276.81
67.0,48.0,429.76,351.02,-293.83
67.0,49.0,429.76,351.02,-310.85
67.0,50.0,429.76,351.02,-327.87
67.0,51.0,429.76,351.02,-344.89
67.0,52.0,429.76,351.02,-361.91
67.0,53.0,429.76,351.02,-378.93
67.0,54.0,429.76,351.02,-395.96
67.0,55.0,429.76,351.02,-412.98
67.0,56.0,429.76,351.02,-430.0
67.0,57.0,429.76,351.02,-447.02
67.0,58.0,429.76,351.02,-464.04
67.0,59.0,429.76,351.02,-481.06
67.0,60.0,429.76,351.02,-498.08
68.0,1.0,-392.38,334.24,502.79
68.0,2.0,-392.38,334.24,485.77
68.0,3.0,-392.38,334.24,468.75
68.0,4.0,-392.38,334.24,451.73
68.0,5.0,-392.38,334.24,434.71
68.0,6.0,-392.38,334.24,417.69
68.0,7.0,-392.38,334.24,400.67
68.0,8.0,-392.38,334.24,383.65
68.0,9.0,-392.38,334.24,366.63
68.0,10.0,-392.38,334.24,349.61
68.0,11.0,-392.38,334.24,332.59
68.0,12.0,-392.38,334.24,315.57
68.0,13.0,-392.38,334.24,298.55
68.0,14.0,-392.38,334.24,281.52
68.0,15.0,-392.38,334.24,264.5
68.0,16.0,-392.38,334.24,247.48
68.0,17.0,-392.38,334.24,230.46
68.0,18.0,-392.38,334.24,213.44
68.0,19.0,-392.38,334.24,196.42
68.0,20.0,-392.38,334.24,179.4
68.0,21.0,-392.38,334.24,162.38
68.0,22.0,-392.38,334.24,145.36
68.0,23.0,-392.38,334.24,128.34
68.0,24.0,-392.38,334.24,111.32
68.0,25.0,-392.38,334.24,94.3
68.0,26.0,-392.38,334.24,77.28
68.0,27.0,-392.38,334.24,60.26
68.0,28.0,-392.38,334.24,43.23
68.0,29.0,-392.38,334.24,26.21
68.0,30.0,-392.38,334.24,9.19
68.0,31.0,-392.38,334.24,-7.83
68.0,32.0,-392.38,334.24,-24.85
68.0,33.0,-392.38,334.24,-41.87
68.0,34.0,-392.38,334.24,-58.89
68.0,35.0,-392.38,334.24,-75.91
68.0,36.0,-392.38,334.24,-92.93
68.0,37.0,-392.38,334.24,-109.95
68.0,38.0,-392.38,334.24,-126.97
68.0,39.0,-392.38,334.24,-143.99
68.0,40.0,-392.38,334.24,-161.01
68.0,41.0,-392.38,334.24,-178.04
68.0,42.0,-392.38,334.24,-195.06
68.0,43.0,-392.38,334.24,-212.08
68.0,44.0,-392.38,334.24,-229.1
68.0,45.0,-392.38,334.24,-246.12
68.0,46.0,-392.38,334.24,-263.14
68.0,47.0,-392.38,334.24,-280.16
68.0,48.0,-392.38,334.24,-297.18
68.0,49.0,-392.38,334.24,-314.2
68.0,50.0,-392.38,334.24,-331.22
68.0,51.0,-392.38,334.24,-348.24
68.0,52.0,-392.38,334.24,-365.26
68.0,53.0,-392.38,334.24,-382.28
68.0,54.0,-392.38,334.24,-399.31
68.0,55.0,-392.38,334.24,-416.33
68.0,56.0,-392.38,334.24,-433.35
68.0,57.0,-392.38,334.24,-450.37
68.0,58.0,-392.38,334.24,-467.39
68.0,59.0,-392.38,334.24,-484.41
68.0,60.0,-392.38,334.24,-501.43
69.0,1.0,-268.9,354.24,501.54
69.0,2.0,-268.9,354.24,484.51
69.0,3.0,-268.9,354.24,467.49
69.0,4.0,-268.9,354.24,450.47
69.0,5.0,-268.9,354.24,433.45
69.0,6.0,-268.9,354.24,416.43
69.0,7.0,-268.9,354.24,399.41
69.0,8.0,-268.9,354.24,382.39
69.0,9.0,-268.9,354.24,365.37
69.0,10.0,-268.9,354.24,348.35
69.0,11.0,-268.9,354.24,331.33
69.0,12.0,-268.9,354.24,314.31
69.0,13.0,-268.9,354.24,297.29
69.0,14.0,-268.9,354.24,280.27
69.0,15.0,-268.9,354.24,263.24
69.0,16.0,-268.9,354.24,246.22
69.0,17.0,-268.9,354.24,229.2
69.0,18.0,-268.9,354.24,212.18
69.0,19.0,-268.9,354.24,195.16
69.0,20.0,-268.9,354.24,178.14
69.0,21.0,-268.9,354.24,161.12
69.0,22.0,-268.9,354.24,144.1
69.0,23.0,-268.9,354.24,127.08
69.0,24.0,-268.9,354.24,110.06
69.0,25.0,-268.9,354.24,93.04
69.0,26.0,-268.9,354.24,76.02
69.0,27.0,-268.9,354.24,59.0
69.0,28.0,-268.9,354.24,41.97
69.0,29.0,-268.9,354.24,24.95
69.0,30.0,-268.9,354.24,7.93
69.0,31.0,-268.9,354.24,-9.09
69.0,32.0,-268.9,354.24,-26.11
69.0,33.0,-268.9,354.24,-43.13
69.0,34.0,-268.9,354.24,-60.15
69.0,35.0,-268.9,354.24,-77.17
69.0,36.0,-268.9,354.24,-94.19
69.0,37.0,-268.9,354.24,-111.21
69.0,38.0,-268.9,354.24,-128.23
69.0,39.0,-268.9,354.24,-145.25
69.0,40.0,-268.9,354.24,-162.27
69.0,41.0,-268.9,354.24,-179.3
69.0,42.0,-268.9,354.24,-196.32
69.0,43.0,-268.9,354.24,-213.34
69.0,44.0,-268.9,354.24,-230.36
69.0,45.0,-268.9,354.24,-247.38
69.0,46.0,-268.9,354.24,-264.4
69.0,47.0,-268.9,354.24,-281.42
69.0,48.0,-268.9,354.24,-298.44
69.0,49.0,-268.9,354.24,-315.46
69.0,50.0,-268.9,354.24,-332.48
69.0,51.0,-268.9,354.24,-349.5
69.0,52.0,-268.9,354.24,-366.52
69.0,53.0,-268.9,354.24,-383.54
69.0,54.0,-268.9,354.24,-400.57
69.0,55.0,-268.9,354.24,-417.59
69.0,56.0,-268.9,354.24,-434.61
69.0,57.0,-268.9,354.24,-451.63
69.0,58.0,-268.9,354.24,-468.65
69.0,59.0,-268.9,354.24,-485.67
69.0,60.0,-268.9,354.24,-502.89
70.0,1.0,-145.45,374.24,502.09
70.0,2.0,-145.45,374.24,485.07
70.0,3.0,-145.45,374.24,468.04
70.0,4.0,-145.45,374.24,451.02
70.0,5.0,-145.45,374.24,434.0
70.0,6.0,-145.45,374.24,416.98
70.0,7.0,-145.45,374.24,399.96
70.0,8.0,-145.45,374.24,382.94
70.0,9.0,-145.45,374.24,365.92
70.0,10.0,-145.45,374.24,348.9
70.0,11.0,-145.45,374.24,331.88
70.0,12.0,-145.45,374.24,314.86
70.0,13.0,-145.45,374.24,297.84
70.0,14.0,-145.45,374.24,280.82
70.0,15.0,-145.45,374.24,263.8
70.0,16.0,-145.45,374.24,246.77
70.0,17.0,-145.45,374.24,229.75
70.0,18.0,-145.45,374.24,212.73
70.0,19.0,-145.45,374.24,195.71
70.0,20.0,-145.45,374.24,178.69
70.0,21.0,-145.45,374.24,161.67
70.0,22.0,-145.45,374.24,144.65
70.0,23.0,-145.45,374.24,127.63
70.0,24.0,-145.45,374.24,110.61
70.0,25.0,-145.45,374.24,93.59
70.0,26.0,-145.45,374.24,76.57
70.0,27.0,-145.45,374.24,59.55
70.0,28.0,-145.45,374.24,42.53
70.0,29.0,-145.45,374.24,25.5
70.0,30.0,-145.45,374.24,8.48
70.0,31.0,-145.45,374.24,-8.54
70.0,32.0,-145.45,374.24,-25.56
70.0,33.0,-145.45,374.24,-42.58
70.0,34.0,-145.45,374.24,-59.6
70.0,35.0,-145.45,374.24,-76.62
70.0,36.0,-145.45,374.24,-93.64
70.0,37.0,-145.45,374.24,-110.66
70.0,38.0,-145.45,374.24,-127.68
70.0,39.0,-145.45,374.24,-144.7
70.0,40.0,-145.45,374.24,-161.72
70.0,41.0,-145.45,374.24,-178.74
70.0,42.0,-145.45,374.24,-195.77
70.0,43.0,-145.45,374.24,-212.79
70.0,44.0,-145.45,374.24,-229.81
70.0,45.0,-145.45,374.24,-246.83
70.0,46.0,-145.45,374.24,-263.85
70.0,47.0,-145.45,374.24,-280.87
70.0,48.0,-145.45,374.24,-297.89
70.0,49.0,-145.45,374.24,-314.91
70.0,50.0,-145.45,374.24,-331.93
70.0,51.0,-145.45,374.24,-348.95
70.0,52.0,-145.45,374.24,-365.97
70.0,53.0,-145.45,374.24,-382.99
70.0,54.0,-145.45,374.24,-400.01
70.0,55.0,-145.45,374.24,-417.03
70.0,56.0,-145.45,374.24,-434.06
70.0,57.0,-145.45,374.24,-451.08
70.0,58.0,-145.45,374.24,-468.1
70.0,59.0,-145.45,374.24,-485.12
70.0,60.0,-145.45,374.24,-503.14
71.0,1.0,-21.97,393.24,499.81
71.0,2.0,-21.97,393.24,482.79
71.0,3.0,-21.97,393.24,465.77
71.0,4.0,-21.97,393.24,448.75
71.0,5.0,-21.97,393.24,431.73
71.0,6.0,-21.97,393.24,414.71
71.0,7.0,-21.97,393.24,397.69
71.0,8.0,-21.97,393.24,380.67
71.0,9.0,-21.97,393.24,363.65
71.0,10.0,-21.97,393.24,346.63
71.0,11.0,-21.97,393.24,329.61
71.0,12.0,-21.97,393.24,312.59
71.0,13.0,-21.97,393.24,295.57
71.0,14.0,-21.97,393.24,278.54
71.0,15.0,-21.97,393.24,261.52
71.0,16.0,-21.97,393.24,244.5
71.0,17.0,-21.97,393.24,227.48
71.0,18.0,-21.97,393.24,210.46
71.0,19.0,-21.97,393.24,193.44
71.0,20.0,-21.97,393.24,176.42
71.0,21.0,-21.97,393.24,159.4
71.0,22.0,-21.97,393.24,142.38
71.0,23.0,-21.97,393.24,125.36
71.0,24.0,-21.97,393.24,108.34
71.0,25.0,-21.97,393.24,91.32
71.0,26.0,-21.97,393.24,74.3
71.0,27.0,-21.97,393.24,57.28
71.0,28.0,-21.97,393.24,40.25
71.0,29.0,-21.97,393.24,23.23
71.0,30.0,-21.97,393.24,6.21
71.0,31.0,-21.97,393.24,-10.81
71.0,32.0,-21.97,393.24,-27.83
71.0,33.0,-21.97,393.24,-44.85
71.0,34.0,-21.97,393.24,-61.87
71.0,35.0,-21.97,393.24,-78.89
71.0,36.0,-21.97,393.24,-95.91
71.0,37.0,-21.97,393.24,-112.93
71.0,38.0,-21.97,393.24,-129.95
71.0,39.0,-21.97,393.24,-146.97
71.0,40.0,-21.97,393.24,-163.99
71.0,41.0,-21.97,393.24,-181.02
71.0,42.0,-21.97,393.24,-198.04
71.0,43.0,-21.97,393.24,-215.06
71.0,44.0,-21.97,393.24,-232.08
71.0,45.0,-21.97,393.24,-249.1
71.0,46.0,-21.97,393.24,-266.12
71.0,47.0,-21.97,393.24,-283.14
71.0,48.0,-21.97,393.24,-300.16
71.0,49.0,-21.97,393.24,-317.18
71.0,50.0,-21.97,393.24,-334.2
71.0,51.0,-21.97,393.24,-351.22
71.0,52.0,-21.97,393.24,-368.24
71.0,53.0,-21.97,393.24,-385.26
71.0,54.0,-21.97,393.24,-402.29
71.0,55.0,-21.97,393.24,-419.31
71.0,56.0,-21.97,393.24,-436.33
71.0,57.0,-21.97,393.24,-453.35
71.0,58.0,-21.97,393.24,-470.37
71.0,59.0,-21.97,393.24,-487.39
71.0,60.0,-21.97,393.24,-504.41
72.0,1.0,101.04,412.79,504.42
72.0,2.0,101.04,412.79,487.39
72.0,3.0,101.04,412.79,470.37
72.0,4.0,101.04,412.79,453.35
72.0,5.0,101.04,412.79,436.33
72.0,6.0,101.04,412.79,419.31
72.0,7.0,101.04,412.79,402.29
72.0,8.0,101.04,412.79,385.27
72.0,9.0,101.04,412.79,368.25
72.0,10.0,101.04,412.79,351.23
72.0,11.0,101.04,412.79,334.21
72.0,12.0,101.04,412.79,317.19
72.0,13.0,101.04,412.79,300.17
72.0,14.0,101.04,412.79,283.15
72.0,15.0,101.04,412.79,266.13
72.0,16.0,101.04,412.79,249.1
72.0,17.0,101.04,412.79,232.08
72.0,18.0,101.04,412.79,215.06
72.0,19.0,101.04,412.79,198.04
72.0,20.0,101.04,412.79,181.02
72.0,21.0,101.04,412.79,164.0
72.0,22.0,101.04,412.79,146.98
72.0,23.0,101.04,412.79,129.96
72.0,24.0,101.04,412.79,112.94
72.0,25.0,101.04,412.79,95.92
72.0,26.0,101.04,412.79,78.9
72.0,27.0,101.04,412.79,61.88
72.0,28.0,101.04,412.79,44.86
72.0,29.0,101.04,412.79,27.83
72.0,30.0,101.04,412.79,10.81
72.0,31.0,101.04,412.79,-6.21
72.0,32.0,101.04,412.79,-23.23
72.0,33.0,101.04,412.79,-40.25
72.0,34.0,101.04,412.79,-57.27
72.0,35.0,101.04,412.79,-74.29
72.0,36.0,101.04,412.79,-91.31
72.0,37.0,101.04,412.79,-108.33
72.0,38.0,101.04,412.79,-125.35
72.0,39.0,101.04,412.79,-142.37
72.0,40.0,101.04,412.79,-159.39
72.0,41.0,101.04,412.79,-176.41
72.0,42.0,101.04,412.79,-193.44
72.0,43.0,101.04,412.79,-210.46
72.0,44.0,101.04,412.79,-227.48
72.0,45.0,101.04,412.79,-244.5
72.0,46.0,101.04,412.79,-261.52
72.0,47.0,101.04,412.79,-278.54
72.0,48.0,101.04,412.79,-295.56
72.0,49.0,101.04,412.79,-312.58
72.0,50.0,101.04,412.79,-329.6
72.0,51.0,101.04,412.79,-346.62
72.0,52.0,101.04,412.79,-363.64
72.0,53.0,101.04,412.79,-380.66
72.0,54.0,101.04,412.79,-397.68
72.0,55.0,101.04,412.79,-414.71
72.0,56.0,101.04,412.79,-431.73
72.0,57.0,101.04,412.79,-448.75
72.0,58.0,101.04,412.79,-465.77
72.0,59.0,101.04,412.79,-482.79
72.0,60.0,101.04,412.79,-500.51
73.0,1.0,224.58,432.35,497.06
73.0,2.0,224.58,432.35,480.04
73.0,3.0,224.58,432.35,463.02
73.0,4.0,224.58,432.35,446.0
73.0,5.0,224.58,432.35,428.98
73.0,6.0,224.58,432.35,411.96
73.0,7.0,224.58,432.35,394.94
73.0,8.0,224.58,432.35,377.92
73.0,9.0,224.58,432.35,360.9
73.0,10.0,224.58,432.35,343.88
73.0,11.0,224.58,432.35,326.86
73.0,12.0,224.58,432.35,309.84
73.0,13.0,224.58,432.35,292.82
73.0,14.0,224.58,432.35,275.79
73.0,15.0,224.58,432.35,258.77
73.0,16.0,224.58,432.35,241.75
73.0,17.0,224.58,432.35,224.73
73.0,18.0,224.58,432.35,207.71
73.0,19.0,224.58,432.35,190.69
73.0,20.0,224.58,432.35,173.67
73.0,21.0,224.58,432.35,156.65
73.0,22.0,224.58,432.35,139.63
73.0,23.0,224.58,432.35,122.61
73.0,24.0,224.58,432.35,105.59
73.0,25.0,224.58,432.35,88.57
73.0,26.0,224.58,432.35,71.55
73.0,27.0,224.58,432.35,54.53
73.0,28.0,224.58,432.35,37.5
73.0,29.0,224.58,432.35,20.48
73.0,30.0,224.58,432.35,3.46
73.0,31.0,224.58,432.35,-13.56
73.0,32.0,224.58,432.35,-30.58
73.0,33.0,224.58,432.35,-47.6
73.0,34.0,224.58,432.35,-64.62
73.0,35.0,224.58,432.35,-81.64
73.0,36.0,224.58,432.35,-98.66
73.0,37.0,224.58,432.35,-115.68
73.0,38.0,224.58,432.35,-132.7
73.0,39.0,224.58,432.35,-149.72
73.0,40.0,224.58,432.35,-166.74
73.0,41.0,224.58,432.35,-183.77
73.0,42.0,224.58,432.35,-200.79
73.0,43.0,224.58,432.35,-217.81
73.0,44.0,224.58,432.35,-234.83
73.0,45.0,224.58,432.35,-251.85
73.0,46.0,224.58,432.35,-268.87
73.0,47.0,224.58,432.35,-285.89
73.0,48.0,224.58,432.35,-302.91
73.0,49.0,224.58,432.35,-319.93
73.0,50.0,224.58,432.35,-336.95
73.0,51.0,224.58,432.35,-353.97
73.0,52.0,224.58,432.35,-370.99
73.0,53.0,224.58,432.35,-388.01
73.0,54.0,224.58,432.35,-405.04
73.0,55.0,224.58,432.35,-422.06
73.0,56.0,224.58,432.35,-439.08
73.0,57.0,224.58,432.35,-456.1
73.0,58.0,224.58,432.35,-473.12
73.0,59.0,224.58,432.35,-490.14
73.0,60.0,224.58,432.35,-507.16
74.0,1.0,338.44,463.72,505.72
74.0,2.0,338.44,463.72,488.7
74.0,3.0,338.44,463.72,471.68
74.0,4.0,338.44,463.72,454.66
74.0,5.0,338.44,463.72,437.64
74.0,6.0,338.44,463.72,420.62
74.0,7.0,338.44,463.72,403.6
74.0,8.0,338.44,463.72,386.58
74.0,9.0,338.44,463.72,369.56
74.0,10.0,338.44,463.72,352.54
74.0,11.0,338.44,463.72,335.52
74.0,12.0,338.44,463.72,318.5
74.0,13.0,338.44,463.72,301.48
74.0,14.0,338.44,463.72,284.45
74.0,15.0,338.44,463.72,267.43
74.0,16.0,338.44,463.72,250.41
74.0,17.0,338.44,463.72,233.39
74.0,18.0,338.44,463.72,216.37
74.0,19.0,338.44,463.72,199.35
74.0,20.0,338.44,463.72,182.33
74.0,21.0,338.44,463.72,165.31
74.0,22.0,338.44,463.72,148.29
74.0,23.0,338.44,463.72,131.27
74.0,24.0,338.44,463.72,114.25
74.0,25.0,338.44,463.72,97.23
74.0,26.0,338.44,463.72,80.21
74.0,27.0,338.44,463.72,63.19
74.0,28.0,338.44,463.72,46.16
74.0,29.0,338.44,463.72,29.14
74.0,30.0,338.44,463.72,12.12
74.0,31.0,338.44,463.72,-4.9
74.0,32.0,338.44,463.72,-21.92
74.0,33.0,338.44,463.72,-38.94
74.0,34.0,338.44,463.72,-55.96
74.0,35.0,338.44,463.72,-72.98
74.0,36.0,338.44,463.72,-90.0
74.0,37.0,338.44,463.72,-107.02
74.0,38.0,338.44,463.72,-124.04
74.0,39.0,338.44,463.72,-141.06
74.0,40.0,338.44,463.72,-158.08
74.0,41.0,338.44,463.72,-175.11
74.0,42.0,338.44,463.72,-192.13
74.0,43.0,338.44,463.72,-209.15
74.0,44.0,338.44,463.72,-226.17
74.0,45.0,338.44,463.72,-243.19
74.0,46.0,338.44,463.72,-260.21
74.0,47.0,338.44,463.72,-277.23
74.0,48.0,338.44,463.72,-294.25
74.0,49.0,338.44,463.72,-311.27
74.0,50.0,338.44,463.72,-328.29
74.0,51.0,338.44,463.72,-345.31
74.0,52.0,338.44,463.72,-362.33
74.0,53.0,338.44,463.72,-379.35
74.0,54.0,338.44,463.72,-396.38
74.0,55.0,338.44,463.72,-413.4
74.0,56.0,338.44,463.72,-430.42
74.0,57.0,338.44,463.72,-447.44
74.0,58.0,338.44,463.72,-464.46
74.0,59.0,338.44,463.72,-481.48
74.0,60.0,338.44,463.72,-498.5
75.0,1.0,-347.88,451.52,502.01
75.0,2.0,-347.88,451.52,484.98
75.0,3.0,-347.88,451.52,467.96
75.0,4.0,-347.88,451.52,450.94
75.0,5.0,-347.88,451.52,433.92
75.0,6.0,-347.88,451.52,416.9
75.0,7.0,-347.88,451.52,399.88
75.0,8.0,-347.88,451.52,382.86
75.0,9.0,-347.88,451.52,365.84
75.0,10.0,-347.88,451.52,348.82
75.0,11.0,-347.88,451.52,331.8
75.0,12.0,-347.88,451.52,314.78
75.0,13.0,-347.88,451.52,297.76
75.0,14.0,-347.88,451.52,280.74
75.0,15.0,-347.88,451.52,263.71
75.0,16.0,-347.88,451.52,246.69
75.0,17.0,-347.88,451.52,229.67
75.0,18.0,-347.88,451.52,212.65
75.0,19.0,-347.88,451.52,195.63
75.0,20.0,-347.88,451.52,178.61
75.0,21.0,-347.88,451.52,161.59
75.0,22.0,-347.88,451.52,144.57
75.0,23.0,-347.88,451.52,127.55
75.0,24.0,-347.88,451.52,110.53
75.0,25.0,-347.88,451.52,93.51
75.0,26.0,-347.88,451.52,76.49
75.0,27.0,-347.88,451.52,59.47
75.0,28.0,-347.88,451.52,42.44
75.0,29.0,-347.88,451.52,25.42
75.0,30.0,-347.88,451.52,8.4
75.0,31.0,-347.88,451.52,-8.62
75.0,32.0,-347.88,451.52,-25.64
75.0,33.0,-347.88,451.52,-42.66
75.0,34.0,-347.88,451.52,-59.68
75.0,35.0,-347.88,451.52,-76.7
75.0,36.0,-347.88,451.52,-93.72
75.0,37.0,-347.88,451.52,-110.74
75.0,38.0,-347.88,451.52,-127.76
75.0,39.0,-347.88,451.52,-144.78
75.0,40.0,-347.88,451.52,-161.8
75.0,41.0,-347.88,451.52,-178.83
75.0,42.0,-347.88,451.52,-195.85
75.0,43.0,-347.88,451.52,-212.87
75.0,44.0,-347.88,451.52,-229.89
75.0,45.0,-347.88,451.52,-246.91
75.0,46.0,-347.88,451.52,-263.93
75.0,47.0,-347.88,451.52,-280.95
75.0,48.0,-347.88,451.52,-297.97
75.0,49.0,-347.88,451.52,-314.99
75.0,50.0,-347.88,451.52,-332.01
75.0,51.0,-347.88,451.52,-349.03
75.0,52.0,-347.88,451.52,-366.05
75.0,53.0,-347.88,451.52,-383.07
75.0,54.0,-347.88,451.52,-400.09
75.0,55.0,-347.88,451.52,-417.12
75.0,56.0,-347.88,451.52,-434.14
75.0,57.0,-347.88,451.52,-451.16
75.0,58.0,-347.88,451.52,-468.18
75.0,59.0,-347.88,451.52,-485.2
75.0,60.0,-347.88,451.52,-502.62
76.0,1.0,-224.09,470.86,502.42
76.0,2.0,-224.09,470.86,485.4
76.0,3.0,-224.09,470.86,468.38
76.0,4.0,-224.09,470.86,451.36
76.0,5.0,-224.09,470.86,434.34
76.0,6.0,-224.09,470.86,417.32
76.0,7.0,-224.09,470.86,400.3
76.0,8.0,-224.09,470.86,383.28
76.0,9.0,-224.09,470.86,366.26
76.0,10.0,-224.09,470.86,349.24
76.0,11.0,-224.09,470.86,332.22
76.0,12.0,-224.09,470.86,315.2
76.0,13.0,-224.09,470.86,298.18
76.0,14.0,-224.09,470.86,281.15
76.0,15.0,-224.09,470.86,264.13
76.0,16.0,-224.09,470.86,247.11
76.0,17.0,-224.09,470.86,230.09
76.0,18.0,-224.09,470.86,213.07
76.0,19.0,-224.09,470.86,196.05
76.0,20.0,-224.09,470.86,179.03
76.0,21.0,-224.09,470.86,162.01
76.0,22.0,-224.09,470.86,144.99
76.0,23.0,-224.09,470.86,127.97
76.0,24.0,-224.09,470.86,110.95
76.0,25.0,-224.09,470.86,93.93
76.0,26.0,-224.09,470.86,76.91
76.0,27.0,-224.09,470.86,59.89
76.0,28.0,-224.09,470.86,42.86
76.0,29.0,-224.09,470.86,25.84
76.0,30.0,-224.09,470.86,8.82
76.0,31.0,-224.09,470.86,-8.2
76.0,32.0,-224.09,470.86,-25.22
76.0,33.0,-224.09,470.86,-42.24
76.0,34.0,-224.09,470.86,-59.26
76.0,35.0,-224.09,470.86,-76.28
76.0,36.0,-224.09,470.86,-93.3
76.0,37.0,-224.09,470.86,-110.32
76.0,38.0,-224.09,470.86,-127.34
76.0,39.0,-224.09,470.86,-144.36
76.0,40.0,-224.09,470.86,-161.38
76.0,41.0,-224.09,470.86,-178.41
76.0,42.0,-224.09,470.86,-195.43
76.0,43.0,-224.09,470.86,-212.45
76.0,44.0,-224.09,470.86,-229.47
76.0,45.0,-224.09,470.86,-246.49
76.0,46.0,-224.09,470.86,-263.51
76.0,47.0,-224.09,470.86,-280.53
76.0,48.0,-224.09,470.86,-297.55
76.0,49.0,-224.09,470.86,-314.57
76.0,50.0,-224.09,470.86,-331.59
76.0,51.0,-224.09,470.86,-348.61
76.0,52.0,-224.09,470.86,-365.63
76.0,53.0,-224.09,470.86,-382.65
76.0,54.0,-224.09,470.86,-399.68
76.0,55.0,-224.09,470.86,-416.7
76.0,56.0,-224.09,470.86,-433.72
76.0,57.0,-224.09,470.86,-450.74
76.0,58.0,-224.09,470.86,-467.76
76.0,59.0,-224.09,470.86,-484.78
76.0,60.0,-224.09,470.86,-501.8
77.0,1.0,-101.06,490.22,501.49
77.0,2.0,-101.06,490.22,484.46
77.0,3.0,-101.06,490.22,467.44
77.0,4.0,-101.06,490.22,450.42
77.0,5.0,-101.06,490.22,433.4
77.0,6.0,-101.06,490.22,416.38
77.0,7.0,-101.06,490.22,399.36
77.0,8.0,-101.06,490.22,382.34
77.0,9.0,-101.06,490.22,365.32
77.0,10.0,-101.06,490.22,348.3
77.0,11.0,-101.06,490.22,331.28
77.0,12.0,-101.06,490.22,314.26
77.0,13.0,-101.06,490.22,297.24
77.0,14.0,-101.06,490.22,280.22
77.0,15.0,-101.06,490.22,263.19
77.0,16.0,-101.06,490.22,246.17
77.0,17.0,-101.06,490.22,229.15
77.0,18.0,-101.06,490.22,212.13
77.0,19.0,-101.06,490.22,195.11
77.0,20.0,-101.06,490.22,178.09
77.0,21.0,-101.06,490.22,161.07
77.0,22.0,-101.06,490.22,144.05
77.0,23.0,-101.06,490.22,127.03
77.0,24.0,-101.06,490.22,110.01
77.0,25.0,-101.06,490.22,92.99
77.0,26.0,-101.06,490.22,75.97
77.0,27.0,-101.06,490.22,58.95
77.0,28.0,-101.06,490.22,41.92
77.0,29.0,-101.06,490.22,24.9
77.0,30.0,-101.06,490.22,7.88
77.0,31.0,-101.06,490.22,-9.14
77.0,32.0,-101.06,490.22,-26.16
77.0,33.0,-101.06,490.22,-43.18
77.0,34.0,-101.06,490.22,-60.2
77.0,35.0,-101.06,490.22,-77.22
77.0,36.0,-101.06,490.22,-94.24
77.0,37.0,-101.06,490.22,-111.26
77.0,38.0,-101.06,490.22,-128.28
77.0,39.0,-101.06,490.22,-145.3
77.0,40.0,-101.06,490.22,-162.32
77.0,41.0,-101.06,490.22,-179.34
77.0,42.0,-101.06,490.22,-196.37
77.0,43.0,-101.06,490.22,-213.39
77.0,44.0,-101.06,490.22,-230.41
77.0,45.0,-101.06,490.22,-247.43
77.0,46.0,-101.06,490.22,-264.45
77.0,47.0,-101.06,490.22,-281.47
77.0,48.0,-101.06,490.22,-298.49
77.0,49.0,-101.06,490.22,-315.51
77.0,50.0,-101.06,490.22,-332.53
77.0,51.0,-101.06,490.22,-349.55
77.0,52.0,-101.06,490.22,-366.57
77.0,53.0,-101.06,490.22,-383.59
77.0,54.0,-101.06,490.22,-400.61
77.0,55.0,-101.06,490.22,-417.64
77.0,56.0,-101.06,490.22,-434.66
77.0,57.0,-101.06,490.22,-451.68
77.0,58.0,-101.06,490.22,-468.7
77.0,59.0,-101.06,490.22,-485.72
77.0,60.0,-101.06,490.22,-503.24
78.0,1.0,22.11,509.5,504.66
78.0,2.0,22.11,509.5,487.64
78.0,3.0,22.11,509.5,470.62
78.0,4.0,22.11,509.5,453.6
78.0,5.0,22.11,509.5,436.58
78.0,6.0,22.11,509.5,419.56
78.0,7.0,22.11,509.5,402.54
78.0,8.0,22.11,509.5,385.52
78.0,9.0,22.11,509.5,368.5
78.0,10.0,22.11,509.5,351.48
78.0,11.0,22.11,509.5,334.46
78.0,12.0,22.11,509.5,317.44
78.0,13.0,22.11,509.5,300.42
78.0,14.0,22.11,509.5,283.39
78.0,15.0,22.11,509.5,266.37
78.0,16.0,22.11,509.5,249.35
78.0,17.0,22.11,509.5,232.33
78.0,18.0,22.11,509.5,215.31
78.0,19.0,22.11,509.5,198.29
78.0,20.0,22.11,509.5,181.27
78.0,21.0,22.11,509.5,164.25
78.0,22.0,22.11,509.5,147.23
78.0,23.0,22.11,509.5,130.21
78.0,24.0,22.11,509.5,113.19
78.0,25.0,22.11,509.5,96.17
78.0,26.0,22.11,509.5,79.15
78.0,27.0,22.11,509.5,62.13
78.0,28.0,22.11,509.5,45.1
78.0,29.0,22.11,509.5,28.08
78.0,30.0,22.11,509.5,11.06
78.0,31.0,22.11,509.5,-5.96
78.0,32.0,22.11,509.5,-22.98
78.0,33.0,22.11,509.5,-40.0
78.0,34.0,22.11,509.5,-57.02
78.0,35.0,22.11,509.5,-74.04
78.0,36.0,22.11,509.5,-91.06
78.0,37.0,22.11,509.5,-108.08
78.0,38.0,22.11,509.5,-125.1
78.0,39.0,22.11,509.5,-142.12
78.0,40.0,22.11,509.5,-159.14
78.0,41.0,22.11,509.5,-176.17
78.0,42.0,22.11,509.5,-193.19
78.0,43.0,22.11,509.5,-210.21
